CustomerId,Recency,Frequency,Monetary,is_high_risk
CustomerId_2939,4,39,615748.0,0
CustomerId_2940,13,12,36950.0,0
CustomerId_2941,28,27,307500.0,0
CustomerId_2943,2,26,85222.0,0
CustomerId_2944,27,1,1000.0,0
CustomerId_2945,72,12,47430.0,1
CustomerId_2946,47,6,21200.0,1
CustomerId_2947,36,1,10000.0,0
CustomerId_2948,7,1,2000.0,0
CustomerId_2949,73,3,15000.0,1
CustomerId_2950,22,13,78105.0,0
CustomerId_2953,16,22,30955.0,0
CustomerId_2954,2,3,120000.0,0
CustomerId_2955,5,7,8150.0,0
CustomerId_2956,86,24,79560.0,1
CustomerId_2957,2,24,318885.0,0
CustomerId_2959,5,22,64826.0,0
CustomerId_2961,2,41,34845.0,0
CustomerId_2962,15,19,111892.0,0
CustomerId_2963,1,143,682921.6,0
CustomerId_2965,46,8,79000.0,1
CustomerId_2966,1,1,9000.0,0
CustomerId_2968,33,6,42000.0,0
CustomerId_2969,13,4,6125.0,0
CustomerId_2970,10,24,49000.0,0
CustomerId_2971,12,5,32000.0,0
CustomerId_2972,50,9,4675.0,1
CustomerId_2973,2,60,131790.0,0
CustomerId_2974,72,2,3150.0,1
CustomerId_2975,1,43,39990.0,0
CustomerId_2977,1,97,144069.0,0
CustomerId_2979,60,3,86000.0,1
CustomerId_2980,5,5,32000.0,0
CustomerId_2981,5,84,326940.9,0
CustomerId_2982,36,1,1000.0,0
CustomerId_2983,38,1,1500.0,1
CustomerId_2984,86,2,1020.0,1
CustomerId_2985,8,3,3100.0,0
CustomerId_2986,22,12,83492.0,0
CustomerId_2987,9,45,213130.0,0
CustomerId_2988,71,1,2000.0,1
CustomerId_2989,25,1,2000.0,0
CustomerId_2991,6,17,122000.0,0
CustomerId_2992,33,7,32000.0,0
CustomerId_2993,5,14,63225.0,0
CustomerId_2994,1,22,42975.0,0
CustomerId_2995,12,5,32000.0,0
CustomerId_2996,1,19,63384.0,0
CustomerId_2997,41,13,13200.0,1
CustomerId_3,84,1,10000.0,1
CustomerId_3000,7,69,99500.0,0
CustomerId_3001,39,4,2500.0,1
CustomerId_3002,1,34,47105.0,0
CustomerId_3003,15,15,42455.0,0
CustomerId_3004,16,1,1000.0,0
CustomerId_3005,56,7,3510.0,1
CustomerId_3007,36,6,39040.0,0
CustomerId_3008,19,74,389696.4,0
CustomerId_3009,26,40,15100.0,0
CustomerId_3011,1,39,367021.0,0
CustomerId_3012,12,5,31000.0,0
CustomerId_3013,1,50,89395.0,0
CustomerId_3014,56,1,500.0,1
CustomerId_3015,2,3,2020.0,0
CustomerId_3016,9,1,120000.0,0
CustomerId_3020,89,3,1010.0,1
CustomerId_3022,5,106,1011723.0,0
CustomerId_3026,75,4,7000.0,1
CustomerId_3027,35,2,101000.0,0
CustomerId_3030,1,137,816500.5,0
CustomerId_3031,49,11,7575.0,1
CustomerId_3032,41,1,500.0,1
CustomerId_3033,26,8,9100.0,0
CustomerId_3034,16,110,82920.0,0
CustomerId_3035,6,66,164005.0,0
CustomerId_3036,2,43,54075.0,0
CustomerId_3037,53,1,50000.0,1
CustomerId_3038,5,3,3000.0,0
CustomerId_3040,83,4,23000.0,1
CustomerId_3041,5,90,503970.5,0
CustomerId_3042,90,1,5000.0,1
CustomerId_3043,38,13,15190.0,1
CustomerId_3044,3,14,19595.0,0
CustomerId_3045,62,2,160000.0,1
CustomerId_3046,6,6,32000.0,0
CustomerId_3047,47,5,31000.0,1
CustomerId_3048,8,77,169181.0,0
CustomerId_3049,60,5,326000.0,1
CustomerId_3050,51,1,20000.0,1
CustomerId_3051,6,13,92000.0,0
CustomerId_3052,62,12,11080.0,1
CustomerId_3053,3,1,100000.0,0
CustomerId_3054,25,19,22420.0,0
CustomerId_3057,35,8,6500.0,0
CustomerId_3058,83,28,78420.0,1
CustomerId_3061,1,14,112000.0,0
CustomerId_3062,54,1,500.0,1
CustomerId_3063,60,10,341000.0,1
CustomerId_3064,1,23,172000.0,0
CustomerId_3066,1,612,1169004.0,0
CustomerId_3067,16,1,2000.0,0
CustomerId_3068,55,18,40225.0,1
CustomerId_3069,73,1,1000.0,1
CustomerId_3072,12,4,22000.0,0
CustomerId_3073,63,11,12170.0,1
CustomerId_3074,1,22,172000.0,0
CustomerId_3075,6,46,5346022.0,0
CustomerId_3076,1,4,3020.0,0
CustomerId_3077,5,20,152000.0,0
CustomerId_3078,1,573,2539460.0,0
CustomerId_3079,16,8,10120.0,0
CustomerId_3081,28,2,22000.0,0
CustomerId_3083,50,27,28600.0,1
CustomerId_3084,1,14,102000.0,0
CustomerId_3085,12,13,92000.0,0
CustomerId_3087,88,2,1800.0,1
CustomerId_3088,5,90,1178791.0,0
CustomerId_3089,69,18,276473.0,1
CustomerId_3090,36,4,2006200.0,0
CustomerId_3091,1,179,325675.0,0
CustomerId_3092,2,82,310753.5,0
CustomerId_3093,20,5,32000.0,0
CustomerId_3096,10,3,4000.0,0
CustomerId_3097,11,52,114284.0,0
CustomerId_3098,44,1,50000.0,1
CustomerId_3102,25,197,1729120.0,0
CustomerId_3103,7,77,1953989.0,0
CustomerId_3104,2,17,66600.0,0
CustomerId_3105,1,199,165362.0,0
CustomerId_3107,89,1,10000.0,1
CustomerId_3109,13,5,32000.0,0
CustomerId_3110,1,20,153000.0,0
CustomerId_3111,1,112,618600.0,0
CustomerId_3112,44,26,48700.0,1
CustomerId_3113,23,13,142917.0,0
CustomerId_3115,85,6,3075.0,1
CustomerId_3116,13,34,22740.0,0
CustomerId_3117,46,1,1000.0,1
CustomerId_3118,37,1,500.0,1
CustomerId_3120,1,53,131342.0,0
CustomerId_3121,2,75,124130.0,0
CustomerId_3123,2,57,47691.0,0
CustomerId_3124,1,89,206066.0,0
CustomerId_3125,82,11,16220.0,1
CustomerId_3126,51,12,88100.0,1
CustomerId_3127,19,6,45000.0,0
CustomerId_3128,76,1,20000.0,1
CustomerId_3130,2,2,5200.0,0
CustomerId_3133,28,5,151840.0,0
CustomerId_3135,12,11,90400.0,0
CustomerId_3137,12,9,62000.0,0
CustomerId_3138,22,1,500.0,0
CustomerId_3140,42,54,52615.0,1
CustomerId_3141,62,5,4070.0,1
CustomerId_3143,4,7,10080.0,0
CustomerId_3145,75,1,500.0,1
CustomerId_3147,20,6,32000.0,0
CustomerId_3148,70,1,5000.0,1
CustomerId_3149,26,1,1000.0,0
CustomerId_3150,5,58,50550.0,0
CustomerId_3151,23,3,2020.0,0
CustomerId_3152,15,1,1500.0,0
CustomerId_3153,21,30,36915.0,0
CustomerId_3156,24,23,104680.0,0
CustomerId_3158,52,1,1000.0,1
CustomerId_3159,32,8,23420.0,0
CustomerId_3160,53,2,40000.0,1
CustomerId_3162,1,7,14180.0,0
CustomerId_3163,3,44,109885.5,0
CustomerId_3164,1,25,177400.0,0
CustomerId_3165,14,19,123748.0,0
CustomerId_3166,88,1,1000.0,1
CustomerId_3167,6,9,34430.0,0
CustomerId_3168,53,7,10530.0,1
CustomerId_3169,75,4,22500.0,1
CustomerId_3170,47,1,1000.0,1
CustomerId_3171,77,3,61840.0,1
CustomerId_3172,3,20,142400.0,0
CustomerId_3174,75,12,243531.4,1
CustomerId_3175,64,7,24600.0,1
CustomerId_3177,12,5,32000.0,0
CustomerId_3178,60,5,326000.0,1
CustomerId_3179,5,5,32000.0,0
CustomerId_3180,3,81,314299.0,0
CustomerId_3181,24,18,63080.0,0
CustomerId_3183,3,9,62000.0,0
CustomerId_3184,5,6,42000.0,0
CustomerId_3187,1,70,104330.0,0
CustomerId_3188,84,1,5000.0,1
CustomerId_3189,11,2,18000.0,0
CustomerId_319,23,1,62000.0,0
CustomerId_3190,1,34,262400.0,0
CustomerId_3191,5,5,32000.0,0
CustomerId_3192,5,17,117000.0,0
CustomerId_3193,82,9,62156.0,1
CustomerId_3194,62,1,10000.0,1
CustomerId_3196,61,11,5740.0,1
CustomerId_3197,62,1,80000.0,1
CustomerId_3198,14,32,346291.0,0
CustomerId_320,27,2,40000.0,0
CustomerId_3200,28,44,282438.0,0
CustomerId_3201,40,2,40000.0,1
CustomerId_3202,1,1,1000.0,0
CustomerId_3203,60,4,91000.0,1
CustomerId_3204,1,426,760101.5,0
CustomerId_3205,9,30,33590.0,0
CustomerId_3206,60,5,171000.0,1
CustomerId_3208,1,20,167050.0,0
CustomerId_3209,9,93,83397.75,0
CustomerId_321,78,1,200000.0,1
CustomerId_3210,68,12,105000.0,1
CustomerId_3211,47,6,41000.0,1
CustomerId_3212,6,5,4050.0,0
CustomerId_3213,5,59,184758.0,0
CustomerId_3214,15,1,500.0,0
CustomerId_3215,5,4,22000.0,0
CustomerId_3217,30,10,28120.0,0
CustomerId_3218,59,130,310845.0,1
CustomerId_3219,82,8,61400.0,1
CustomerId_322,65,1,500.0,1
CustomerId_3220,48,7,23020.0,1
CustomerId_3221,2,30,28945.0,0
CustomerId_3222,27,15,91099.0,0
CustomerId_3223,7,45,85250.0,0
CustomerId_3224,27,44,164921.2,0
CustomerId_3225,6,291,873447.3,0
CustomerId_3226,1,5,21400.0,0
CustomerId_3229,9,10,24540.0,0
CustomerId_323,34,9,747000.0,0
CustomerId_3230,24,16,24975.0,0
CustomerId_3231,48,1,5000.0,1
CustomerId_3232,28,13,65395.0,0
CustomerId_3233,1,141,690281.0,0
CustomerId_3234,36,3,3000.0,0
CustomerId_3235,1,164,154396.0,0
CustomerId_3236,86,1,500.0,1
CustomerId_3237,18,2,10000.0,0
CustomerId_3238,3,74,106993.55,0
CustomerId_324,68,1,1000.0,1
CustomerId_3240,6,4,3050.0,0
CustomerId_3241,3,39,123435.0,0
CustomerId_3242,47,5,31000.0,1
CustomerId_3243,1,47,117082.0,0
CustomerId_3245,5,25,142000.0,0
CustomerId_3246,12,12,17676.0,0
CustomerId_3247,35,10,8100.0,0
CustomerId_3248,9,1,1000.0,0
CustomerId_3249,12,5,32000.0,0
CustomerId_3250,5,35,28850.0,0
CustomerId_3251,6,5,16722.0,0
CustomerId_3252,6,2,15000.0,0
CustomerId_3253,55,3,1025.0,1
CustomerId_3254,87,1,2000.0,1
CustomerId_3255,34,8,82000.0,0
CustomerId_3256,68,1,500.0,1
CustomerId_3257,12,16,122200.0,0
CustomerId_3258,63,5,406000.0,1
CustomerId_3259,41,11,81000.0,1
CustomerId_3260,19,1,1000.0,0
CustomerId_3261,47,5,31200.0,1
CustomerId_3262,71,6,4530.0,1
CustomerId_3263,12,13,92000.0,0
CustomerId_3265,35,323,445446.75,0
CustomerId_3266,75,6,41000.0,1
CustomerId_3267,26,12,62000.0,0
CustomerId_3268,34,3,1510.0,0
CustomerId_3269,13,5,32000.0,0
CustomerId_327,53,1,500.0,1
CustomerId_3270,1,23,165000.0,0
CustomerId_3271,55,1,10080.0,1
CustomerId_3272,4,29,76424.0,0
CustomerId_3273,36,4,2500.0,0
CustomerId_3274,59,1,1000.0,1
CustomerId_3275,47,6,31000.0,1
CustomerId_3276,5,52,29410.0,0
CustomerId_3278,19,5,32000.0,0
CustomerId_3279,41,5,122005.0,1
CustomerId_328,1,68,279280.75,0
CustomerId_3280,66,6,3990.0,1
CustomerId_3282,90,1,1000.0,1
CustomerId_3285,6,9,62000.0,0
CustomerId_3287,59,3,6250.0,1
CustomerId_3288,12,5,32000.0,0
CustomerId_3289,2,34,231400.0,0
CustomerId_329,34,6,9360.0,0
CustomerId_3290,78,10,48322.0,1
CustomerId_3291,55,3,21644.0,1
CustomerId_3292,2,61,80745.0,0
CustomerId_3293,63,2,17000.0,1
CustomerId_3294,38,1,3000.0,1
CustomerId_3295,30,2,14800.0,0
CustomerId_3296,35,1,1000.0,0
CustomerId_3297,12,9,62000.0,0
CustomerId_3298,2,6,18350.0,0
CustomerId_3299,16,21,224255.0,0
CustomerId_330,3,22,143225.0,0
CustomerId_3301,53,3,1510.0,1
CustomerId_3302,8,3,2050.0,0
CustomerId_3303,57,6,32122.0,1
CustomerId_3306,38,3,3000.0,1
CustomerId_3307,5,48,159256.0,0
CustomerId_3308,5,17,122000.0,0
CustomerId_3309,6,2,60000.0,0
CustomerId_331,46,5,8860.0,1
CustomerId_3310,3,43,36430.0,0
CustomerId_3311,54,6,41000.0,1
CustomerId_3313,57,3,6100.0,1
CustomerId_3314,40,2,1000.0,1
CustomerId_3315,78,1,23400.0,1
CustomerId_3317,6,9,62000.0,0
CustomerId_3318,34,10,12340.0,0
CustomerId_332,4,1,1000.0,0
CustomerId_3320,12,9,62000.0,0
CustomerId_3321,6,5,32000.0,0
CustomerId_3322,5,6,28000.0,0
CustomerId_3323,2,19,168164.0,0
CustomerId_3326,33,6,42000.0,0
CustomerId_3327,65,1,10000.0,1
CustomerId_3328,1,60,71210.0,0
CustomerId_3329,4,32,67292.0,0
CustomerId_3330,2,120,2037889.0,0
CustomerId_3331,58,3,37000.0,1
CustomerId_3332,61,11,34135.0,1
CustomerId_3333,43,1,2000.0,1
CustomerId_3334,52,13,9367.0,1
CustomerId_3336,7,4,2510.0,0
CustomerId_3339,36,3,3000.0,0
CustomerId_334,61,33,302800.0,1
CustomerId_3340,5,13,66616.0,0
CustomerId_3341,16,9,24000.0,0
CustomerId_3343,23,1,1000.0,0
CustomerId_3344,12,9,62000.0,0
CustomerId_3345,1,5,3010.0,0
CustomerId_3346,5,8,90000.0,0
CustomerId_3347,34,2,3000.0,0
CustomerId_3349,58,10,34144.0,1
CustomerId_335,8,106,910985.25,0
CustomerId_3352,5,18,132000.0,0
CustomerId_3353,1,161,221978.0,0
CustomerId_3354,5,5,26200.0,0
CustomerId_3355,5,5,32000.0,0
CustomerId_3356,38,1,5000.0,1
CustomerId_3357,13,6,8040.0,0
CustomerId_3359,3,3,1525.0,0
CustomerId_336,1,37,141440.0,0
CustomerId_3360,47,6,41000.0,1
CustomerId_3361,40,2,2000.0,1
CustomerId_3363,2,36,86249.5,0
CustomerId_3364,35,1,2000.0,0
CustomerId_3365,1,5,22020.0,0
CustomerId_3366,6,7,70700.0,0
CustomerId_337,44,7,195600.0,1
CustomerId_3371,1,299,1582976.32,0
CustomerId_3373,56,12,48000.0,1
CustomerId_3374,5,94,346492.0,0
CustomerId_3375,42,1,300.0,1
CustomerId_3376,68,2,2000.0,1
CustomerId_3377,75,5,4050.0,1
CustomerId_3378,65,1,80000.0,1
CustomerId_3379,9,44,101080.0,0
CustomerId_338,38,2,55000.0,1
CustomerId_3380,19,5,32000.0,0
CustomerId_3381,38,3,2000.0,1
CustomerId_3385,24,24,320618.0,0
CustomerId_3386,64,6,5070.0,1
CustomerId_3387,73,4,8000.0,1
CustomerId_3388,12,5,31000.0,0
CustomerId_3389,2,96,170300.0,0
CustomerId_3390,1,58,51480.0,0
CustomerId_3391,4,121,269146.0,0
CustomerId_3392,25,6,3510.0,0
CustomerId_3397,1,19,40882.0,0
CustomerId_3398,86,16,45320.0,1
CustomerId_3399,5,45,49315.0,0
CustomerId_340,43,9,8210.0,1
CustomerId_3400,79,2,510.0,1
CustomerId_3401,3,16,55878.0,0
CustomerId_3402,9,2,3000.0,0
CustomerId_3403,11,26,72938.8,0
CustomerId_3404,57,6,9060.0,1
CustomerId_3405,9,189,270870.0,0
CustomerId_3407,48,13,31440.0,1
CustomerId_3408,47,6,41000.0,1
CustomerId_341,2,34,299413.0,0
CustomerId_3410,48,6,7100.0,1
CustomerId_3412,68,6,41000.0,1
CustomerId_3413,77,6,11050.0,1
CustomerId_3414,83,1,1000.0,1
CustomerId_3415,5,471,1526598.0,0
CustomerId_3416,84,4,4200.0,1
CustomerId_3417,48,5,31000.0,1
CustomerId_3418,6,5,32000.0,0
CustomerId_3419,1,67,113215.0,0
CustomerId_3420,1,22,102000.0,0
CustomerId_3421,20,1,100000.0,0
CustomerId_3422,1,131,249658.3,0
CustomerId_3424,51,2,1000.0,1
CustomerId_3425,62,1,1000.0,1
CustomerId_3426,60,1,2000.0,1
CustomerId_3427,3,116,341753.0,0
CustomerId_3428,88,7,19900.0,1
CustomerId_343,12,18,122000.0,0
CustomerId_3430,2,21,112095.0,0
CustomerId_3431,8,8,8400.0,0
CustomerId_3432,59,98,166526.33,1
CustomerId_3433,55,24,41496.9,1
CustomerId_3434,47,6,41000.0,1
CustomerId_3435,4,4,17200.0,0
CustomerId_3436,70,7,7356.0,1
CustomerId_3437,47,6,41000.0,1
CustomerId_3438,4,35,43015.0,0
CustomerId_3439,1,37,262800.0,0
CustomerId_3440,14,22,22650.0,0
CustomerId_3441,76,7,19201.0,1
CustomerId_3442,1,130,221644.0,0
CustomerId_3443,90,3,2020.0,1
CustomerId_3444,51,29,20529.0,1
CustomerId_3445,6,54,28540.0,0
CustomerId_3447,5,21,49606.0,0
CustomerId_3448,64,1,1000.0,1
CustomerId_3449,11,18,12345.0,0
CustomerId_345,9,5,3050.0,0
CustomerId_3451,1,7,60800.0,0
CustomerId_3452,2,130,559562.0,0
CustomerId_3453,3,37,23055.0,0
CustomerId_3454,6,86,465240.0,0
CustomerId_3456,70,1,1000.0,1
CustomerId_3457,73,3,21644.0,1
CustomerId_3458,82,2,3000.0,1
CustomerId_3459,21,10,18540.0,0
CustomerId_3461,1,11,4610.0,0
CustomerId_3462,58,7,8060.0,1
CustomerId_3463,24,117,359210.0,0
CustomerId_3464,16,20,134975.0,0
CustomerId_3465,33,6,32000.0,0
CustomerId_3466,39,3,2000.0,1
CustomerId_3467,8,45,1116008.0,0
CustomerId_3468,55,26,182800.0,1
CustomerId_347,59,6,6000.0,1
CustomerId_3470,6,9,7265.0,0
CustomerId_3471,21,26,229800.0,0
CustomerId_3473,86,5,22000.0,1
CustomerId_3474,1,52,64114.0,0
CustomerId_3475,26,14,91384.0,0
CustomerId_3476,59,18,660123.8,1
CustomerId_3477,24,35,205505.75,0
CustomerId_3478,18,6,4590.0,0
CustomerId_3479,6,4,4040.0,0
CustomerId_348,69,5,4100.0,1
CustomerId_3482,73,11,51000.0,1
CustomerId_3483,47,5,3100.0,1
CustomerId_3485,22,1,500.0,0
CustomerId_3486,27,2,3000.0,0
CustomerId_3487,6,110,89295.0,0
CustomerId_3488,35,1,30000.0,0
CustomerId_3489,5,5,32000.0,0
CustomerId_349,6,40,63275.0,0
CustomerId_3490,34,1,1000.0,0
CustomerId_3491,7,22,51174.0,0
CustomerId_3492,32,4,13000.0,0
CustomerId_3493,22,6,18100.0,0
CustomerId_3494,8,7,16750.0,0
CustomerId_3495,38,2,1000.0,1
CustomerId_3496,1,39,113254.4,0
CustomerId_3497,42,58,237085.0,1
CustomerId_3498,7,9,649229.0,0
CustomerId_350,1,18,132000.0,0
CustomerId_3500,53,4,4100.0,1
CustomerId_3501,46,296,728064.0,0
CustomerId_3503,16,3,1510.0,0
CustomerId_3504,31,36,93150.0,0
CustomerId_3505,3,1,1500.0,0
CustomerId_3506,5,17,28865.0,0
CustomerId_3507,41,11,6650.0,1
CustomerId_3508,76,14,31100.0,1
CustomerId_3509,10,42,64836.85,0
CustomerId_351,34,2,20550.0,0
CustomerId_3510,19,2,14860.0,0
CustomerId_3511,3,47,164310.0,0
CustomerId_3512,65,3,2020.0,1
CustomerId_3513,34,6,5910.0,0
CustomerId_3515,2,86,362075.1,0
CustomerId_3516,77,2,1020.0,1
CustomerId_3517,31,21,73350.0,0
CustomerId_3519,60,24,22805.0,1
CustomerId_352,2,49,362134.0,0
CustomerId_3520,16,1,1000.0,0
CustomerId_3521,51,30,26030.0,1
CustomerId_3522,72,3,2020.0,1
CustomerId_3523,90,1,1000.0,1
CustomerId_3524,1,44,35850.0,0
CustomerId_3525,2,113,270370.0,0
CustomerId_3526,16,10,25650.0,0
CustomerId_3527,60,1,4500.0,1
CustomerId_3528,60,2,110000.0,1
CustomerId_3530,1,123,430432.5,0
CustomerId_3533,67,1,1000.0,1
CustomerId_3534,52,4,104200.0,1
CustomerId_3535,1,98,305566.0,0
CustomerId_3536,33,6,42000.0,0
CustomerId_3537,63,1,80000.0,1
CustomerId_3540,26,11,270000.0,0
CustomerId_3541,12,14,20450.0,0
CustomerId_3542,56,5,327000.0,1
CustomerId_3543,10,140,322294.0,0
CustomerId_3545,59,6,9200.0,1
CustomerId_3547,5,2,10000.0,0
CustomerId_3548,23,4,14000.0,0
CustomerId_3549,1,49,412675.08,0
CustomerId_355,47,7,51000.0,1
CustomerId_3550,14,10,40100.0,0
CustomerId_3551,3,152,617566.0,0
CustomerId_3554,38,1,10000.0,1
CustomerId_3555,1,125,331194.0,0
CustomerId_3556,54,32,152850.0,1
CustomerId_3557,50,17,55000.0,1
CustomerId_3558,5,23,48500.0,0
CustomerId_3559,19,5,32000.0,0
CustomerId_356,30,20,34370.0,0
CustomerId_3561,3,24,27335.0,0
CustomerId_3562,26,7,2150.0,0
CustomerId_3564,61,4,27000.0,1
CustomerId_3566,32,1,500.0,0
CustomerId_3567,25,1,10000.0,0
CustomerId_3569,3,7,5030.0,0
CustomerId_357,47,6,31000.0,1
CustomerId_3570,46,2,20500.0,1
CustomerId_3571,20,10,9570.0,0
CustomerId_3572,83,4,2010.0,1
CustomerId_3573,40,2,11000.0,1
CustomerId_3574,49,1,1000.0,1
CustomerId_3575,51,25,1261000.0,1
CustomerId_3577,16,1,1000.0,0
CustomerId_3578,49,5,9400.0,1
CustomerId_3579,15,3,7900.0,0
CustomerId_3581,32,30,2722000.0,0
CustomerId_3582,1,69,70335.0,0
CustomerId_3583,47,5,31000.0,1
CustomerId_3589,59,1,1000.0,1
CustomerId_359,61,10,36000.0,1
CustomerId_3590,1,61,481435.8,0
CustomerId_3592,24,2,4000.0,0
CustomerId_3593,80,2,26000.0,1
CustomerId_3595,1,23,67070.0,0
CustomerId_3597,4,26,69160.0,0
CustomerId_3599,9,15,31920.0,0
CustomerId_3600,2,74,557972.0,0
CustomerId_3601,6,9,102000.0,0
CustomerId_3602,1,218,276900.66,0
CustomerId_3605,1,75,388350.0,0
CustomerId_3608,57,19,30851.6,1
CustomerId_3609,47,12,14392.8,1
CustomerId_361,47,5,31000.0,1
CustomerId_3610,29,31,76020.0,0
CustomerId_3611,20,29,71437.0,0
CustomerId_3613,1,236,379842.85,0
CustomerId_3614,2,4,2010.0,0
CustomerId_3615,51,3,12220.0,1
CustomerId_3616,6,1,1000.0,0
CustomerId_3617,72,12,90942.0,1
CustomerId_362,49,8,34000.0,1
CustomerId_3621,12,10,62000.0,0
CustomerId_3622,12,3,9000.0,0
CustomerId_3623,8,3,1510.0,0
CustomerId_3624,33,5,32000.0,0
CustomerId_3625,30,8,54000.0,0
CustomerId_3626,1,14,112000.0,0
CustomerId_3627,47,1,1500.0,1
CustomerId_3628,28,17,21200.0,0
CustomerId_3629,56,2,22000.0,1
CustomerId_3630,66,2,22000.0,1
CustomerId_3631,19,5,32000.0,0
CustomerId_3632,4,21,17215.0,0
CustomerId_3633,39,1,500.0,1
CustomerId_3634,34,2085,2726207.0,0
CustomerId_3635,1,55,511602.04,0
CustomerId_3636,5,51,492100.0,0
CustomerId_3637,10,14,10250.0,0
CustomerId_3638,1,338,873315.84,0
CustomerId_3639,38,1,2000.0,1
CustomerId_3641,20,9,62000.0,0
CustomerId_3642,19,10,120400.0,0
CustomerId_3643,19,5,32000.0,0
CustomerId_3645,5,11,196925.0,0
CustomerId_3646,61,3,86000.0,1
CustomerId_3647,90,2,510.0,1
CustomerId_3648,7,17,194280.0,0
CustomerId_3649,14,1,10000.0,0
CustomerId_3650,2,44,58260.0,0
CustomerId_3651,7,18,31346.0,0
CustomerId_3653,39,1,100000.0,1
CustomerId_3654,6,14,92000.0,0
CustomerId_3655,12,27,91550.0,0
CustomerId_3656,2,62,185667.0,0
CustomerId_3658,56,47,283587.0,1
CustomerId_3659,47,6,41000.0,1
CustomerId_366,19,8,8400.0,0
CustomerId_3660,43,1,500.0,1
CustomerId_3663,12,11,181800.0,0
CustomerId_3664,20,1,1000000.0,0
CustomerId_3665,70,2,10000.0,1
CustomerId_3666,33,6,42000.0,0
CustomerId_3667,18,6,8550.0,0
CustomerId_3668,5,6,42000.0,0
CustomerId_3670,1,13,85684.0,0
CustomerId_3671,9,1,10000.0,0
CustomerId_3672,3,106,110369.0,0
CustomerId_3673,57,1,10000.0,1
CustomerId_3678,20,48,103959.0,0
CustomerId_368,24,2,25000.0,0
CustomerId_3680,12,19,112400.0,0
CustomerId_3681,68,1,5000.0,1
CustomerId_3682,86,2,525.0,1
CustomerId_3683,7,24,13125.0,0
CustomerId_3684,13,5,4020.0,0
CustomerId_3685,20,5,32000.0,0
CustomerId_3686,90,3,1430.0,1
CustomerId_3687,27,1,1500.0,0
CustomerId_3688,12,25,182000.0,0
CustomerId_3689,12,9,62000.0,0
CustomerId_369,1,16,132000.0,0
CustomerId_3690,29,40,477335.0,0
CustomerId_3691,81,1,10000.0,1
CustomerId_3693,32,2,1020.0,0
CustomerId_3694,9,88,46360.0,0
CustomerId_3696,60,7,10000.0,1
CustomerId_3697,11,8,22390.0,0
CustomerId_3698,12,5,32000.0,0
CustomerId_3700,81,1,5000.0,1
CustomerId_3701,27,40,1114500.0,0
CustomerId_3703,1,46,251025.0,0
CustomerId_3706,25,115,244010.0,0
CustomerId_3707,12,35,182000.0,0
CustomerId_3708,87,1,20000.0,1
CustomerId_3711,7,81,105690.0,0
CustomerId_3712,6,39,360671.2,0
CustomerId_3714,9,7,38000.0,0
CustomerId_3715,4,34,38030.0,0
CustomerId_3716,15,24,97301.0,0
CustomerId_3717,10,4,17160.0,0
CustomerId_3719,28,1,500.0,0
CustomerId_3720,13,50,39106.0,0
CustomerId_3721,25,24,31425.0,0
CustomerId_3722,39,5,13050.0,1
CustomerId_3723,16,5,107000.0,0
CustomerId_3724,63,1,80000.0,1
CustomerId_3725,60,1,1000.0,1
CustomerId_3727,60,5,25000.0,1
CustomerId_3729,2,78,78515.0,0
CustomerId_373,34,1,1000.0,0
CustomerId_3730,2,256,474523.0,0
CustomerId_3732,12,3,16000.0,0
CustomerId_3733,64,1,5000.0,1
CustomerId_3734,21,2,1600.0,0
CustomerId_3735,81,14,16270.0,1
CustomerId_3736,1,13,102000.0,0
CustomerId_3737,2,67,373512.0,0
CustomerId_3738,41,3,5000.0,1
CustomerId_3739,85,1,500.0,1
CustomerId_374,33,5,32000.0,0
CustomerId_3741,73,1,500.0,1
CustomerId_3742,44,1,12000.0,1
CustomerId_3743,65,2,2000.0,1
CustomerId_3745,1,31,58501.0,0
CustomerId_3746,2,19,44555.0,0
CustomerId_3749,7,2,190000.0,0
CustomerId_3752,82,2,14500.0,1
CustomerId_3756,41,2,7500.0,1
CustomerId_3758,1,47,99262.0,0
CustomerId_3759,8,4,2025.0,0
CustomerId_3760,1,180,367596.2,0
CustomerId_3762,31,1,30000.0,0
CustomerId_3763,57,28,30375.0,1
CustomerId_3764,40,1,500.0,1
CustomerId_3765,15,23,112420.5,0
CustomerId_3766,33,129,197198.0,0
CustomerId_3767,5,108,152274.2,0
CustomerId_3768,9,18,3305000.0,0
CustomerId_3771,12,21,122000.0,0
CustomerId_3774,19,18,106000.0,0
CustomerId_3777,12,5,32000.0,0
CustomerId_3778,2,22,48849.0,0
CustomerId_3779,18,9,13120.0,0
CustomerId_378,6,7,62000.0,0
CustomerId_3780,4,1,2000.0,0
CustomerId_3781,12,46,323260.0,0
CustomerId_3782,12,9,62000.0,0
CustomerId_3785,5,5,32000.0,0
CustomerId_3786,10,5,13000.0,0
CustomerId_3787,1,24,134447.0,0
CustomerId_3788,2,88,136740.5,0
CustomerId_379,1,19,49325.0,0
CustomerId_3790,8,5,3100.0,0
CustomerId_3793,50,3,105000.0,1
CustomerId_3794,1,60,175124.0,0
CustomerId_3795,1,100,910374.0,0
CustomerId_3796,45,1,500.0,1
CustomerId_3797,4,17,22250.0,0
CustomerId_3799,2,13,123900.0,0
CustomerId_3802,5,66,371800.0,0
